_id,reporterId,dumpsterId,status,issue,category,createdAt,updatedAt,resolvedBy,resolutionDetails,__v
683c65ddce00b4080c7762d3,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a258486e,resolved,safety_harzards,electronics,2025-05-19T08:00:28.312Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762d4,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584847,resolved,bad_odors,organic,2025-05-04T16:16:00.363Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762d5,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258495b,resolved,overflowing,organic,2025-05-09T23:30:39.308Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762d6,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584886,resolved,safety_harzards,textiles,2025-05-17T06:24:13.751Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c7762d7,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584874,resolved,bad_odors,organic,2025-05-23T21:02:10.300Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c7762d8,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25847de,resolved,safety_harzards,paper,2025-05-20T05:26:32.114Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762d9,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a258495c,resolved,safety_harzards,batteries,2025-05-10T17:58:39.838Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762da,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584942,resolved,safety_harzards,glass,2025-05-12T22:48:22.596Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c7762db,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25847f5,resolved,bad_odors,household,2025-05-24T07:44:27.690Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762dc,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848b5,resolved,safety_harzards,paper,2025-05-29T22:04:26.217Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762dd,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584837,resolved,illegal_materials,plastic,2025-05-07T12:23:21.475Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762de,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848c7,resolved,vandalized,household,2025-05-04T22:03:59.185Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762df,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584884,resolved,illegal_materials,glass,2025-05-27T00:28:52.951Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762e0,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848c7,rejected,illegal_materials,household,2025-05-08T00:06:58.852Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762e1,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258482f,resolved,illegal_materials,construction,2025-05-23T22:33:16.056Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c7762e2,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258489f,resolved,safety_harzards,batteries,2025-05-10T06:17:39.059Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762e3,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584846,resolved,vandalized,metal,2025-05-13T10:41:21.460Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762e4,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25847e7,resolved,illegal_materials,construction,2025-05-31T04:59:12.277Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762e5,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584948,resolved,vandalized,metal,2025-05-14T14:40:51.483Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c7762e6,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584877,resolved,overflowing,paper,2025-05-09T21:40:56.530Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762e7,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584927,resolved,illegal_materials,plastic,2025-05-08T23:06:03.605Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762e8,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25847ea,resolved,overflowing,plastic,2025-05-17T11:33:46.232Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762e9,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584898,resolved,vandalized,glass,2025-05-28T19:42:01.875Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762ea,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584844,resolved,bad_odors,batteries,2025-05-16T19:57:38.556Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762eb,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25848ea,resolved,overflowing,textiles,2025-05-07T11:01:12.827Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762ec,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584933,resolved,illegal_materials,electronics,2025-05-20T18:26:52.901Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c7762ed,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848b5,resolved,illegal_materials,paper,2025-05-20T00:45:10.027Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762ee,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848c5,resolved,bad_odors,paper,2025-05-12T05:40:02.658Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762ef,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258485d,resolved,overflowing,organic,2025-05-31T01:35:42.864Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c7762f0,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258495b,resolved,bad_odors,organic,2025-05-13T12:53:24.383Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762f1,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25848e1,rejected,illegal_materials,textiles,2025-05-12T12:10:11.256Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762f2,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848d1,resolved,illegal_materials,construction,2025-05-17T05:17:01.320Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c7762f3,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258487b,resolved,safety_harzards,construction,2025-05-28T12:56:57.733Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762f4,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584825,resolved,safety_harzards,metal,2025-05-29T21:53:14.084Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c7762f5,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584938,resolved,vandalized,glass,2025-05-16T15:37:06.161Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c7762f6,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258490d,resolved,bad_odors,batteries,2025-05-09T23:31:41.641Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762f7,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848b8,resolved,bad_odors,plastic,2025-05-17T10:48:14.446Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c7762f8,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584924,resolved,vandalized,batteries,2025-05-05T05:00:47.548Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762f9,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584868,resolved,overflowing,household,2025-05-31T00:25:06.555Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762fa,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848a6,resolved,illegal_materials,construction,2025-05-20T03:46:50.283Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762fb,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848c0,resolved,vandalized,glass,2025-05-13T00:02:32.454Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c7762fc,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584858,resolved,safety_harzards,electronics,2025-05-23T17:53:54.647Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762fd,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848bb,resolved,bad_odors,organic,2025-05-28T20:22:31.225Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c7762fe,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25848a9,resolved,vandalized,plastic,2025-05-19T22:36:53.687Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c7762ff,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258491e,resolved,safety_harzards,metal,2025-06-01T04:38:00.093Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776300,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584872,resolved,illegal_materials,plastic,2025-05-29T18:47:30.710Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776301,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258481b,resolved,overflowing,batteries,2025-05-29T08:20:12.039Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776302,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258489a,resolved,overflowing,paper,2025-05-07T11:12:11.492Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776303,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25847e1,resolved,illegal_materials,glass,2025-05-09T22:37:21.434Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776304,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584897,resolved,vandalized,textiles,2025-05-14T06:27:16.258Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776305,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258484f,resolved,bad_odors,textiles,2025-05-17T17:02:36.666Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776306,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584928,resolved,vandalized,organic,2025-06-01T03:42:54.349Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776307,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848bd,resolved,vandalized,electronics,2025-05-08T23:36:26.539Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776308,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25847e7,resolved,safety_harzards,construction,2025-05-11T20:09:01.563Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776309,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584873,resolved,vandalized,glass,2025-05-17T06:09:30.083Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77630a,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584951,resolved,bad_odors,organic,2025-05-02T16:28:07.169Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77630b,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584812,resolved,safety_harzards,glass,2025-05-22T05:52:25.106Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77630c,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258493f,resolved,overflowing,electronics,2025-05-09T04:56:59.254Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77630d,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584858,resolved,overflowing,electronics,2025-05-30T12:49:50.449Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77630e,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584870,resolved,overflowing,glass,2025-05-21T00:43:46.182Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77630f,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a258482d,resolved,illegal_materials,plastic,2025-05-20T17:41:54.840Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776310,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25848c8,resolved,illegal_materials,paper,2025-05-21T10:35:49.925Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776311,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25848df,rejected,safety_harzards,metal,2025-05-27T21:10:56.121Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776312,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584844,resolved,safety_harzards,batteries,2025-05-28T09:37:59.821Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776313,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258480a,resolved,overflowing,household,2025-05-20T09:19:29.170Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776314,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a2584808,rejected,overflowing,organic,2025-05-06T20:47:19.175Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776315,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848a0,resolved,illegal_materials,glass,2025-05-30T17:10:54.317Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776316,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258491f,resolved,vandalized,household,2025-05-28T08:07:47.393Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776317,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258482a,resolved,overflowing,textiles,2025-05-05T20:53:07.371Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776318,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25847f5,resolved,illegal_materials,household,2025-05-05T04:16:51.967Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776319,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584910,resolved,overflowing,plastic,2025-05-03T15:34:21.668Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77631a,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25847e1,resolved,overflowing,glass,2025-05-18T01:46:15.444Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77631b,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848ad,rejected,illegal_materials,batteries,2025-05-27T17:17:39.275Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77631c,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584866,resolved,overflowing,textiles,2025-05-02T22:29:16.513Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77631d,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a258493d,rejected,illegal_materials,paper,2025-05-27T20:18:09.979Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77631e,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584907,resolved,safety_harzards,metal,2025-05-28T12:14:08.152Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c77631f,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a258491e,resolved,overflowing,metal,2025-05-30T02:17:50.179Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776320,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848a1,resolved,bad_odors,organic,2025-05-16T21:48:06.037Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776321,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584912,resolved,bad_odors,metal,2025-06-01T05:50:33.548Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776322,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848ad,resolved,overflowing,batteries,2025-05-12T05:19:51.636Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776323,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a258492d,resolved,vandalized,metal,2025-05-04T02:17:34.583Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776324,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a258485f,resolved,illegal_materials,household,2025-05-04T03:07:43.764Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776325,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848ac,resolved,safety_harzards,glass,2025-05-30T16:13:14.482Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776326,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584837,resolved,vandalized,plastic,2025-05-27T10:40:54.642Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776327,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584894,resolved,overflowing,paper,2025-05-27T22:47:34.494Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776328,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848f5,rejected,overflowing,plastic,2025-05-16T15:04:59.937Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776329,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a258484a,resolved,illegal_materials,textiles,2025-05-08T14:54:26.680Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77632a,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25848d4,resolved,safety_harzards,household,2025-05-29T02:15:01.327Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77632b,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25847e8,resolved,bad_odors,textiles,2025-05-20T18:59:47.544Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77632c,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848fd,resolved,safety_harzards,batteries,2025-05-06T17:20:17.336Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c77632d,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a258483b,resolved,bad_odors,textiles,2025-05-20T19:23:37.761Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c77632e,683c65a6ec3ea3a3e6e29627,683c5f2fcbcaac70a25847df,resolved,bad_odors,textiles,2025-05-04T20:51:22.188Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c77632f,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584938,resolved,overflowing,glass,2025-06-01T13:34:20.626Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776330,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25847e9,resolved,bad_odors,glass,2025-05-29T01:18:59.314Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776331,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848a6,resolved,overflowing,construction,2025-05-26T23:17:16.426Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776332,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584859,resolved,illegal_materials,metal,2025-05-24T03:51:52.010Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776333,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584935,resolved,illegal_materials,paper,2025-05-04T12:32:30.500Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Structural damage fixed and sealed.,0
683c65ddce00b4080c776334,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a25847e1,resolved,overflowing,glass,2025-05-26T12:30:44.740Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
683c65ddce00b4080c776335,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a25848f6,resolved,overflowing,paper,2025-05-16T08:17:24.794Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776336,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584837,resolved,vandalized,plastic,2025-05-20T07:04:56.040Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c776337,6832f4f564953f51f4f609b2,683c5f2fcbcaac70a2584838,rejected,illegal_materials,paper,2025-05-05T14:29:34.081Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Dumpster cleaned and restored to service.,0
683c65ddce00b4080c776338,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a2584896,resolved,safety_harzards,organic,2025-05-28T09:43:08.242Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Materials removed and site disinfected.,0
683c65ddce00b4080c776339,683c65afec3ea3a3e6e2962b,683c5f2fcbcaac70a25848d4,resolved,overflowing,household,2025-05-18T19:23:16.667Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Hazardous materials properly disposed.,0
683c65ddce00b4080c77633a,683c65c0ec3ea3a3e6e2962f,683c5f2fcbcaac70a2584918,resolved,safety_harzards,glass,2025-05-31T16:27:07.997Z,2025-06-01T14:38:21.839Z,683c3c18af8b8a5af29bf9d6,Issue resolved by sanitation team.,0
